timestamp,high,open,low,volume,close,vwap,returns
2019-01-23 00:00:00+00:00,3617.5,3578.0,3522.0,904277332.0,3551.0,3563.9189,-0.007546115148127419
2019-01-24 00:00:00+00:00,3590.0,3551.0,3526.5,721324540.0,3568.0,3555.5556000000006,0.004787383835539227
2019-01-25 00:00:00+00:00,3577.0,3568.0,3501.0,770190679.0,3560.5,3548.7420000000006,-0.002102017937219758
2019-01-26 00:00:00+00:00,3672.5,3560.5,3530.0,824768395.0,3554.5,3583.844,-0.0016851565791321521
2019-01-27 00:00:00+00:00,3558.5,3554.5,3462.5,791531675.0,3527.5,3533.0695,-0.007596005064003375
2019-01-28 00:00:00+00:00,3530.0,3527.5,3370.0,1600983915.0,3428.0,3436.5442,-0.02820694542877389
2019-01-29 00:00:00+00:00,3435.5,3428.0,3343.0,995168687.0,3391.0,3391.21,-0.010793465577596306
2019-01-30 00:00:00+00:00,3460.0,3391.0,3372.5,930964392.0,3434.0,3422.6649,0.012680625184311456
2019-01-31 00:00:00+00:00,3473.0,3434.0,3392.5,743028351.0,3413.5,3422.3135,-0.005969714618520694
2019-02-01 00:00:00+00:00,3460.0,3413.5,3374.5,879858333.0,3435.5,3417.1679000000004,0.006444997802841579
2019-02-02 00:00:00+00:00,3484.5,3435.5,3414.0,728919652.0,3464.0,3436.8985,0.008295735700771356
2019-02-03 00:00:00+00:00,3470.5,3464.0,3382.5,763280076.0,3414.0,3420.6746,-0.01443418013856812
2019-02-04 00:00:00+00:00,3435.0,3414.0,3394.0,554983495.0,3406.5,3412.387,-0.002196836555360293
2019-02-05 00:00:00+00:00,3430.0,3406.5,3396.0,435570729.0,3428.5,3416.5841,0.0064582415969469675
2019-02-06 00:00:00+00:00,3446.0,3428.5,3330.0,929931861.0,3365.5,3375.2996000000003,-0.01837538282047546
2019-02-07 00:00:00+00:00,3378.5,3365.5,3350.5,333273271.0,3357.0,3364.6242999999995,-0.0025256276927647647
2019-02-08 00:00:00+00:00,3728.0,3357.0,3341.0,1755549256.0,3626.0,3497.7265,0.08013106940720882
2019-02-09 00:00:00+00:00,3642.5,3626.0,3595.0,664676512.0,3626.0,3618.5996,0.0
2019-02-10 00:00:00+00:00,3660.0,3626.0,3575.0,732314688.0,3648.0,3612.9777999999997,0.006067291781577389
2019-02-11 00:00:00+00:00,3652.5,3648.0,3575.5,744728832.0,3591.0,3599.1938,-0.015625
2019-02-12 00:00:00+00:00,3618.0,3591.0,3550.0,870328982.0,3587.5,3580.3795,-0.0009746588693957392
2019-02-13 00:00:00+00:00,3632.0,3587.5,3562.5,649214457.0,3577.0,3585.6430999999993,-0.0029268292682926855
2019-02-14 00:00:00+00:00,3590.0,3577.0,3533.0,591406772.0,3560.0,3567.7334,-0.00475258596589323
2019-02-15 00:00:00+00:00,3615.0,3560.0,3536.5,728403854.0,3565.0,3573.4706,0.001404494382022392
2019-02-16 00:00:00+00:00,3609.5,3565.0,3564.0,627259315.0,3579.5,3587.7014,0.0040673211781205865
2019-02-17 00:00:00+00:00,3680.0,3579.5,3553.0,1019233948.0,3623.5,3595.6995,0.012292219583740716
2019-02-18 00:00:00+00:00,3919.0,3623.5,3615.0,2873418963.0,3867.5,3757.2797,0.0673382089140333
2019-02-19 00:00:00+00:00,3972.0,3867.5,3838.0,2058087199.0,3888.0,3908.0819,0.005300581771169988
2019-02-20 00:00:00+00:00,3958.0,3888.0,3868.5,1248217490.0,3938.5,3913.4348000000005,0.012988683127572065
2019-02-21 00:00:00+00:00,3995.0,3938.5,3863.0,1211912456.0,3897.5,3913.5879999999997,-0.010410054589310658
2019-02-22 00:00:00+00:00,3957.0,3897.5,3886.5,1028224433.0,3938.5,3924.8008,0.010519563822963374
2019-02-23 00:00:00+00:00,4157.5,3938.5,3906.5,1754842139.0,4111.5,4027.2240000000006,0.043925352291481534
2019-02-24 00:00:00+00:00,4190.0,4111.5,3702.0,2458966881.0,3733.5,3925.5712000000003,-0.09193724917913171
2019-02-25 00:00:00+00:00,3854.5,3733.5,3730.0,1181271511.0,3818.0,3794.9224,0.022632918173295824
2019-02-26 00:00:00+00:00,3826.0,3818.0,3750.0,868952398.0,3797.0,3793.3388999999997,-0.005500261917234184
2019-02-27 00:00:00+00:00,3821.5,3797.0,3640.0,1160849783.0,3798.0,3772.3037,0.00026336581511721135
2019-02-28 00:00:00+00:00,3895.0,3798.0,3741.0,1171406068.0,3788.0,3814.1735,-0.00263296471827279
2019-03-01 00:00:00+00:00,3839.0,3788.0,3784.5,565492632.0,3802.0,3814.3190000000004,0.0036958817317844783
2019-03-02 00:00:00+00:00,3819.0,3802.0,3754.0,540450028.0,3808.0,3798.0934,0.0015781167806416807
2019-03-03 00:00:00+00:00,3816.5,3808.0,3757.0,504059676.0,3785.5,3794.4903999999997,-0.005908613445378186
2019-03-04 00:00:00+00:00,3804.5,3785.5,3669.0,1237930792.0,3698.5,3720.0997,-0.02298243296790381
2019-03-05 00:00:00+00:00,3880.0,3698.5,3691.0,1424807550.0,3846.5,3789.6013,0.0400162227930243
2019-03-06 00:00:00+00:00,3901.0,3846.5,3810.5,856845523.0,3849.0,3840.6883000000003,0.0006499415052645396
2019-03-07 00:00:00+00:00,3889.0,3849.0,3828.0,1037324028.0,3854.0,3861.1529,0.0012990387113536173
2019-03-08 00:00:00+00:00,3913.5,3854.0,3742.5,1197247739.0,3840.0,3861.0039000000006,-0.0036325895173845435
2019-03-09 00:00:00+00:00,3943.0,3840.0,3831.5,1263671482.0,3916.0,3897.1161,0.019791666666666652
2019-03-10 00:00:00+00:00,3916.0,3916.0,3860.0,583852214.0,3897.5,3888.3272,-0.004724208375893824
2019-03-11 00:00:00+00:00,3912.5,3897.5,3806.0,943232476.0,3845.0,3856.2394,-0.01347017318794097
2019-03-12 00:00:00+00:00,3874.0,3845.0,3793.5,975781570.0,3857.5,3838.6242,0.0032509752925877766
2019-03-13 00:00:00+00:00,3872.5,3857.5,3825.0,651939565.0,3849.5,3849.8556,-0.002073882047958553
2019-03-14 00:00:00+00:00,3906.0,3849.5,3750.0,835215034.0,3855.0,3844.2316999999994,0.0014287569814261936
2019-03-15 00:00:00+00:00,3903.5,3855.0,3840.5,754035503.0,3897.0,3876.7203,0.010894941634241206
2019-03-16 00:00:00+00:00,4038.0,3897.0,3896.0,1344503429.0,3986.0,3978.3577000000005,0.02283808057480119
2019-03-17 00:00:00+00:00,3987.5,3986.0,3926.0,680719566.0,3962.0,3959.2984,-0.006021073758153528
2019-03-18 00:00:00+00:00,4014.5,3962.0,3928.0,976963412.0,3969.0,3971.8791,0.0017667844522968323
2019-03-19 00:00:00+00:00,4012.0,3969.0,3945.0,869685179.0,3997.0,3976.3012,0.007054673721340388
2019-03-20 00:00:00+00:00,4048.5,3997.0,3952.5,1114612306.0,4029.5,3997.7612999999997,0.008131098323742814
2019-03-21 00:00:00+00:00,4067.5,4029.5,3914.5,1446482112.0,3969.0,3997.2818,-0.01501426976051623
2019-03-22 00:00:00+00:00,3999.0,3969.0,3958.0,596252650.0,3981.0,3979.466,0.003023431594860071
2019-03-23 00:00:00+00:00,3999.0,3981.0,3952.0,575838849.0,3979.5,3978.0412000000006,-0.00037678975131871795
2019-03-24 00:00:00+00:00,3979.5,3979.5,3937.0,460394105.0,3966.5,3963.3784,-0.0032667420530216873
2019-03-25 00:00:00+00:00,3972.5,3966.5,3859.5,1049445895.0,3903.5,3921.1073,-0.01588302029497035
2019-03-26 00:00:00+00:00,3920.0,3903.5,3881.5,628735149.0,3915.5,3902.5912999999996,0.0030741642116050016
2019-03-27 00:00:00+00:00,4041.0,3915.5,3910.0,1339386470.0,4025.5,3991.5379,0.028093474652024053
2019-03-28 00:00:00+00:00,4026.0,4025.5,3991.0,563612950.0,4009.0,4005.7682999999997,-0.004098869705626673
2019-03-29 00:00:00+00:00,4097.5,4009.0,4002.0,1564265726.0,4086.0,4052.6848999999997,0.01920678473434778
2019-03-30 00:00:00+00:00,4129.0,4086.0,4021.0,1050240961.0,4088.0,4083.1326,0.0004894762604013003
2019-03-31 00:00:00+00:00,4098.0,4088.0,4074.0,404465604.0,4091.0,4085.9688,0.0007338551859099596
2019-04-01 00:00:00+00:00,4144.5,4091.0,4036.5,1194734770.0,4132.5,4117.5986,0.010144219017355072
2019-04-02 00:00:00+00:00,5144.5,4132.5,4128.5,4877433560.0,4897.5,4681.8671,0.1851179673321235
2019-04-03 00:00:00+00:00,5348.5,4897.5,4783.0,5191879310.0,4979.0,5052.5465,0.016641143440530914
2019-04-04 00:00:00+00:00,5085.5,4979.0,4780.0,3228374415.0,4910.0,4960.8096,-0.013858204458726653
2019-04-05 00:00:00+00:00,5073.5,4910.0,4885.0,1992032192.0,5040.0,4987.5312,0.026476578411405383
2019-04-06 00:00:00+00:00,5245.0,5040.0,4890.5,2185695456.0,5043.0,5072.28,0.0005952380952380931
2019-04-07 00:00:00+00:00,5280.0,5043.0,5028.0,2199032130.0,5192.0,5139.5385,0.02954590521514966
2019-04-08 00:00:00+00:00,5341.0,5192.0,5133.0,2648582157.0,5285.5,5241.6396,0.018008474576271194
2019-04-09 00:00:00+00:00,5285.5,5285.5,5140.5,2031776659.0,5184.0,5213.4925,-0.019203481222211716
2019-04-10 00:00:00+00:00,5474.0,5184.0,5109.0,2276551766.0,5321.5,5294.0865,0.026523919753086433
2019-04-11 00:00:00+00:00,5342.5,5321.5,4959.0,2473244609.0,5038.5,5119.2792,-0.05318049422155402
2019-04-12 00:00:00+00:00,5132.0,5038.5,4923.0,1563910560.0,5075.5,5035.7539,0.007343455393470366
2019-04-13 00:00:00+00:00,5117.0,5075.5,5027.5,925759271.0,5066.0,5080.010199999999,-0.001871736774701982
2019-04-14 00:00:00+00:00,5183.5,5066.0,5008.0,985278444.0,5160.0,5090.8721,0.01855507303592585
2019-04-15 00:00:00+00:00,5191.5,5160.0,4942.0,1538220012.0,5024.0,5085.9526,-0.02635658914728678
2019-04-16 00:00:00+00:00,5329.5,5024.0,5013.0,1450183323.0,5202.5,5119.2792,0.03552945859872603
2019-04-17 00:00:00+00:00,5291.0,5202.5,5150.5,1298984546.0,5227.0,5218.9343,0.004709274387313833
2019-04-18 00:00:00+00:00,5318.0,5227.0,5222.0,1343604396.0,5278.5,5266.7615,0.009852687966328766
2019-04-19 00:00:00+00:00,5390.0,5278.5,5155.0,1330864714.0,5287.5,5263.4349,0.0017050298380221207
2019-04-20 00:00:00+00:00,5358.5,5287.5,5250.5,1101158871.0,5320.0,5310.1105,0.00614657210401881
2019-04-21 00:00:00+00:00,5348.0,5320.0,5205.0,1261258028.0,5295.5,5275.9312,-0.004605263157894779
2019-04-22 00:00:00+00:00,5444.0,5295.5,5256.0,1753224027.0,5383.0,5331.343000000001,0.016523463317911435
2019-04-23 00:00:00+00:00,5650.0,5383.0,5365.0,2490883494.0,5529.5,5533.1157,0.027215307449377724
2019-04-24 00:00:00+00:00,5622.5,5529.5,5360.0,2552274532.0,5440.0,5478.8516,-0.016185911926937302
2019-04-25 00:00:00+00:00,5503.5,5440.0,4960.0,2487873376.0,5119.5,5306.7289,-0.05891544117647063
2019-04-26 00:00:00+00:00,5274.5,5119.5,5042.0,2782394111.0,5149.5,5148.5352,0.005859947260474563
2019-04-27 00:00:00+00:00,5221.0,5149.5,5103.0,906388719.0,5161.5,5162.8892,0.002330323332362383
2019-04-28 00:00:00+00:00,5212.5,5161.5,5090.0,1090151542.0,5153.5,5160.4913,-0.0015499370338080132
2019-04-29 00:00:00+00:00,5190.0,5153.5,5060.5,1259511670.0,5141.0,5141.9169,-0.002425536043465626
2019-04-30 00:00:00+00:00,5294.0,5141.0,5124.5,1401021208.0,5264.0,5208.6046,0.023925306360630172
2019-05-01 00:00:00+00:00,5350.0,5264.0,5255.0,1226168918.0,5317.0,5302.2269,0.01006838905775087
2019-05-02 00:00:00+00:00,5418.5,5317.0,5305.5,1550746064.0,5385.0,5363.6559,0.012789166823396592
2019-05-03 00:00:00+00:00,5800.0,5385.0,5355.0,4257938033.0,5657.5,5625.5626,0.05060352831940573
2019-05-04 00:00:00+00:00,5850.0,5657.5,5502.0,3376678956.0,5769.0,5696.0583,0.019708351745470587
2019-05-05 00:00:00+00:00,5783.0,5769.0,5607.5,2130999207.0,5715.5,5715.5921,-0.009273704281504647
2019-05-06 00:00:00+00:00,5755.0,5715.5,5555.5,2434873172.0,5684.5,5649.0792,-0.0054238474324206365
2019-05-07 00:00:00+00:00,5975.0,5684.5,5684.5,3524010933.0,5738.0,5852.4024,0.009411557744744448
2019-05-08 00:00:00+00:00,6000.0,5738.0,5642.0,2348502656.0,5939.0,5835.6676,0.03502962704775192
2019-05-09 00:00:00+00:00,6163.5,5939.0,5928.5,2740351645.0,6140.0,6040.4712,0.03384408149520124
2019-05-10 00:00:00+00:00,6424.0,6140.0,6103.5,4080394057.0,6341.5,6288.9126,0.032817589576547235
2019-05-11 00:00:00+00:00,7471.5,6341.5,6341.5,7857790177.0,7218.0,6855.4192,0.13821651028936377
2019-05-12 00:00:00+00:00,7585.0,7218.0,6771.0,8298233952.0,6975.5,7169.4867,-0.03359656414519252
2019-05-13 00:00:00+00:00,8190.0,6975.5,6863.5,7322163617.0,7827.0,7576.3315,0.12207010250161288
2019-05-14 00:00:00+00:00,8339.0,7827.0,7627.0,6768836755.0,7997.5,8000.6401,0.021783569694646676
2019-05-15 00:00:00+00:00,8325.0,7997.5,7855.5,4860301877.0,8203.5,8058.667100000001,0.02575804939043458
2019-05-16 00:00:00+00:00,8400.0,8203.5,7650.0,4690708835.0,7884.5,8005.7642,-0.03888584140915463
2019-05-17 00:00:00+00:00,7940.0,7884.5,6380.0,5797282171.0,7352.0,7225.9556,-0.067537573720591
2019-05-18 00:00:00+00:00,7490.0,7352.0,7202.0,2603107435.0,7258.5,7326.007300000001,-0.012717627856365654
2019-05-19 00:00:00+00:00,8340.0,7258.5,7245.5,5010585251.0,8206.5,7927.070900000001,0.1306054970035131
2019-05-20 00:00:00+00:00,8206.5,8206.5,7578.5,5221582421.0,8009.5,7910.7666,-0.02400536160360689
2019-05-21 00:00:00+00:00,8126.5,8009.5,7800.0,3285592576.0,7959.0,7956.0824,-0.006305012797303222
2019-05-22 00:00:00+00:00,8057.0,7959.0,7497.5,3386129163.0,7624.0,7843.1373,-0.0420907149139339
2019-05-23 00:00:00+00:00,7984.5,7624.0,7460.0,3402334516.0,7875.5,7705.3475,0.032987932843651535
2019-05-24 00:00:00+00:00,8194.0,7875.5,7801.5,2932142554.0,7997.5,8007.687399999999,0.01549107993143295
2019-05-25 00:00:00+00:00,8173.0,7997.5,7938.5,1826767751.0,8067.0,8054.772500000001,0.008690215692403802
2019-05-26 00:00:00+00:00,8889.0,8067.0,7883.0,3550946328.0,8750.0,8341.675,0.08466592289574804
2019-05-27 00:00:00+00:00,8964.0,8750.0,8659.0,3896581382.0,8779.5,8805.9176,0.0033714285714285808
2019-05-28 00:00:00+00:00,8823.5,8779.5,8561.0,2621698602.0,8721.0,8721.4373,-0.0066632496155817345
2019-05-29 00:00:00+00:00,8777.0,8721.0,8442.0,2868619212.0,8665.5,8636.3244,-0.006363949088407317
2019-05-30 00:00:00+00:00,9111.0,8665.5,7944.0,4862775976.0,8274.5,8577.0649,-0.045121458657896296
2019-05-31 00:00:00+00:00,8579.0,8274.5,8115.0,3025912090.0,8546.0,8347.2454,0.032811650250770485
2019-06-01 00:00:00+00:00,8637.0,8546.0,8456.0,1642093097.0,8555.5,8546.2781,0.0011116311724783667
2019-06-02 00:00:00+00:00,8860.5,8555.5,8549.0,2134326062.0,8738.0,8707.0091,0.02133130734615163
2019-06-03 00:00:00+00:00,8744.5,8738.0,8025.5,3905139797.0,8100.5,8465.2501,-0.07295719844357973
2019-06-04 00:00:00+00:00,8100.5,8100.5,7435.0,5013529082.0,7663.0,7812.5,-0.05400901178939577
2019-06-05 00:00:00+00:00,7931.0,7663.0,7583.5,3279925703.0,7783.0,7756.7483999999995,0.01565966331723878
2019-06-06 00:00:00+00:00,7880.0,7783.0,7448.0,2969028952.0,7805.0,7704.7538,0.0028266735192086223
2019-06-07 00:00:00+00:00,8130.0,7805.0,7764.5,2725467874.0,7996.5,7959.2486,0.02453555413196673
2019-06-08 00:00:00+00:00,8055.5,7996.5,7786.0,1855869071.0,7926.0,7923.9303,-0.008816357156255838
2019-06-09 00:00:00+00:00,7958.0,7926.0,7500.0,2490212260.0,7629.0,7729.7672999999995,-0.03747161241483721
2019-06-10 00:00:00+00:00,8108.0,7629.0,7515.0,2840864492.0,8016.0,7833.9209,0.05072748721981912
2019-06-11 00:00:00+00:00,8059.0,8016.0,7704.5,2259291147.0,7917.5,7864.1082,-0.01228792415169666
2019-06-12 00:00:00+00:00,8273.0,7917.5,7816.0,2810073967.0,8176.5,8046.9944000000005,0.032712346068834774
2019-06-13 00:00:00+00:00,8336.5,8176.5,8047.5,2218764077.0,8234.0,8185.985600000001,0.007032348804500765
2019-06-14 00:00:00+00:00,8743.0,8234.0,8178.5,3216324015.0,8695.0,8401.2434,0.05598736944376981
2019-06-15 00:00:00+00:00,8929.0,8695.0,8633.5,2663636197.0,8859.5,8755.8007,0.018918918918918948
2019-06-16 00:00:00+00:00,9442.0,8859.5,8794.0,5909192014.0,8974.5,9123.2552,0.012980416502059944
2019-06-17 00:00:00+00:00,9496.0,8974.5,8974.5,4612766979.0,9347.5,9266.1231,0.04156220402250832
2019-06-18 00:00:00+00:00,9364.5,9347.5,8931.0,3970490506.0,9085.5,9130.7524,-0.02802888472853704
2019-06-19 00:00:00+00:00,9329.5,9085.5,9045.0,2369675840.0,9287.5,9155.8323,0.022233228771118885
2019-06-20 00:00:00+00:00,9617.5,9287.5,9220.5,3404805996.0,9532.0,9399.3796,0.026325706594885645
2019-06-21 00:00:00+00:00,10287.5,9532.0,9532.0,4982086264.0,10279.5,9836.7106,0.07842005874947544
2019-06-22 00:00:00+00:00,11231.5,10279.5,10111.5,8690081969.0,10692.0,10742.2924,0.0401284109149278
2019-06-23 00:00:00+00:00,11286.5,10692.0,10481.0,4821767323.0,10841.5,10809.6422,0.013982416760194516
2019-06-24 00:00:00+00:00,11110.0,10841.5,10540.0,4046754884.0,11045.0,10850.6944,0.018770465341511722
2019-06-25 00:00:00+00:00,11797.5,11045.0,10996.0,6030877932.0,11760.5,11350.7378,0.06478044363965596
2019-06-26 00:00:00+00:00,13920.0,11760.5,11633.0,13622106362.0,12930.0,12679.0922,0.09944305089069339
2019-06-27 00:00:00+00:00,13333.0,12930.0,10300.0,11918759557.0,11156.5,11709.6019,-0.13716163959783445
2019-06-28 00:00:00+00:00,12465.0,11156.5,10741.0,7632010874.0,12374.5,11660.4478,0.10917402411150445
2019-06-29 00:00:00+00:00,12393.5,12374.5,11350.0,6183781738.0,11870.0,11828.7201,-0.04076932401309141
2019-06-30 00:00:00+00:00,12227.5,11870.0,10659.0,5853037670.0,10761.0,11385.6313,-0.09342881213142373
2019-07-01 00:00:00+00:00,11220.0,10761.0,9950.0,6402816721.0,10570.5,10598.8341,-0.017702815723445786
2019-07-02 00:00:00+00:00,10924.0,10570.5,9650.0,6728492232.0,10840.0,10232.2726,0.025495482711319184
2019-07-03 00:00:00+00:00,12028.5,10840.0,10840.0,7359228593.0,11983.5,11339.154099999998,0.10548892988929892
2019-07-04 00:00:00+00:00,12070.0,11983.5,11042.5,5113462968.0,11143.0,11701.3808,-0.07013810656319108
2019-07-05 00:00:00+00:00,11439.0,11143.0,10755.0,4884327016.0,10991.0,11118.5235,-0.013640850758323664
2019-07-06 00:00:00+00:00,11747.0,10991.0,10952.0,4233836613.0,11234.0,11412.9194,0.022108998271312963
2019-07-07 00:00:00+00:00,11650.0,11234.0,11070.0,3337511399.0,11475.5,11334.013399999998,0.021497240519850358
2019-07-08 00:00:00+00:00,12387.0,11475.5,11321.5,4103506231.0,12290.0,11904.7619,0.0709772994640756
2019-07-09 00:00:00+00:00,12840.0,12290.0,12105.0,5990811853.0,12563.5,12520.345600000002,0.02225386493083814
2019-07-10 00:00:00+00:00,13272.0,12563.5,11530.0,8520368140.0,12090.0,12515.6446,-0.03768854220559559
2019-07-11 00:00:00+00:00,12094.5,12090.0,10927.5,7239763340.0,11336.5,11534.0254,-0.06232423490488004
2019-07-12 00:00:00+00:00,11943.5,11336.5,11085.0,4443917659.0,11804.0,11564.7045,0.04123847748423226
2019-07-13 00:00:00+00:00,11842.5,11804.0,10800.0,4678483104.0,11370.5,11327.594,-0.036724839037614365
2019-07-14 00:00:00+00:00,11468.5,11370.5,10071.0,5522316256.0,10185.5,10715.8165,-0.10421705290004835
2019-07-15 00:00:00+00:00,11069.0,10185.5,9850.0,5652905693.0,10857.0,10390.6899,0.0659270531638112
2019-07-16 00:00:00+00:00,11036.0,10857.0,9351.5,6461953944.0,9417.0,10179.1531,-0.1326333241226858
2019-07-17 00:00:00+00:00,9980.0,9417.0,9080.0,5431626185.0,9695.5,9541.0743,0.02957417436550913
2019-07-18 00:00:00+00:00,10802.5,9695.5,9268.0,5561915298.0,10646.5,10032.1027,0.0980867412717239
2019-07-19 00:00:00+00:00,10776.0,10646.5,10101.0,4171814081.0,10523.0,10452.5975,-0.011600056356549149
2019-07-20 00:00:00+00:00,11132.0,10523.0,10352.5,3317358948.0,10760.0,10708.9312,0.022522094459754838
2019-07-21 00:00:00+00:00,10827.5,10760.0,10324.5,2703833896.0,10591.5,10556.318000000001,-0.015659851301115246
2019-07-22 00:00:00+00:00,10685.0,10591.5,10057.0,3129671215.0,10320.5,10390.6899,-0.025586555256573718
2019-07-23 00:00:00+00:00,10320.5,10320.5,9803.0,3483479222.0,9844.0,10035.1229,-0.04617024368974376
2019-07-24 00:00:00+00:00,9920.0,9844.0,9489.5,3473045950.0,9773.0,9697.4399,-0.007212515237708272
2019-07-25 00:00:00+00:00,10185.0,9773.0,9740.0,2410973560.0,9871.5,10016.0256,0.010078788498925517
2019-07-26 00:00:00+00:00,9900.0,9871.5,9606.5,2018508690.0,9845.5,9769.4412,-0.002633844907055649
2019-07-27 00:00:00+00:00,10300.0,9845.5,9258.0,2938517010.0,9463.5,9654.3734,-0.03879945152607789
2019-07-28 00:00:00+00:00,9748.0,9463.5,9100.0,2109224537.0,9530.5,9453.5829,0.007079833042743067
2019-07-29 00:00:00+00:00,9734.0,9530.5,9339.5,2207241220.0,9502.5,9533.7973,-0.002937936099889793
2019-07-30 00:00:00+00:00,9885.0,9502.5,9375.5,2294653128.0,9592.5,9561.1435,0.009471191791633693
2019-07-31 00:00:00+00:00,10146.0,9592.5,9575.0,2646525279.0,10088.5,9887.285,0.05170706280948667
2019-08-01 00:00:00+00:00,10499.0,10088.5,9885.0,2728317073.0,10415.5,10141.9878,0.03241314367844583
2019-08-02 00:00:00+00:00,10664.0,10415.5,10325.0,2769210533.0,10528.0,10493.1794,0.010801209735490369
2019-08-03 00:00:00+00:00,10926.0,10528.0,10514.0,2571478309.0,10819.5,10779.3468,0.027688069908814672
2019-08-04 00:00:00+00:00,11095.0,10819.5,10570.0,3154544816.0,10982.0,10843.6348,0.015019178335412997
2019-08-05 00:00:00+00:00,11971.0,10982.0,10982.0,5082486227.0,11814.5,11655.0117,0.07580586414132218
2019-08-06 00:00:00+00:00,12340.0,11814.5,11220.5,5716377385.0,11467.0,11784.115,-0.029413009437555537
2019-08-07 00:00:00+00:00,12170.0,11467.0,11386.0,5276244947.0,11987.5,11756.4072,0.04539112235109455
2019-08-08 00:00:00+00:00,12147.0,11987.5,11438.5,4296333405.0,12020.0,11800.8025,0.0027111574556830664
2019-08-09 00:00:00+00:00,12080.5,12020.0,11651.0,3230126803.0,11874.0,11830.1195,-0.012146422628951714
2019-08-10 00:00:00+00:00,12000.0,11874.0,11122.0,3027196264.0,11280.0,11500.8626,-0.05002526528549778
2019-08-11 00:00:00+00:00,11596.5,11280.0,11072.5,2097017864.0,11531.5,11366.2196,0.022296099290780136
2019-08-12 00:00:00+00:00,11555.0,11531.5,11222.5,1710409465.0,11395.5,11396.011399999998,-0.011793782248623375
2019-08-13 00:00:00+00:00,11458.0,11395.5,10758.5,3094724371.0,10858.5,11066.8437,-0.04712386468342766
2019-08-14 00:00:00+00:00,10862.0,10858.5,9913.0,4998265897.0,10025.0,10404.7446,-0.07676014182437718
2019-08-15 00:00:00+00:00,10438.0,10025.0,9475.5,6162430723.0,10290.5,9949.2588,0.026483790523690764
2019-08-16 00:00:00+00:00,10530.0,10290.5,9725.0,5322247302.0,10350.5,10149.1931,0.005830620475195669
2019-08-17 00:00:00+00:00,10475.5,10350.5,9964.5,2469271372.0,10204.0,10259.567,-0.014153905608424666
2019-08-18 00:00:00+00:00,10520.0,10204.0,10061.0,2132196783.0,10318.0,10317.7879,0.0111720893767151
2019-08-19 00:00:00+00:00,10942.0,10318.0,10268.0,2816151521.0,10925.0,10657.5722,0.05882923047102162
2019-08-20 00:00:00+00:00,10959.5,10925.0,10554.5,2741966202.0,10773.5,10735.3731,-0.013867276887871816
2019-08-21 00:00:00+00:00,10807.0,10773.5,9855.0,4151993497.0,10129.0,10168.8021,-0.05982271313872001
